XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
700954.8534,3178672.681,114057,113939,57029,13.44672848
700954.8534,3178672.681,114057,113801,57030,43.53097284
700954.8534,3178672.681,114057,114285,57143,43.30473631
700954.8655,3180180.126,127668,127638,63834,22.67572769
700954.8655,3180180.126,127668,125188,63835,180.077286
700954.8655,3180180.126,127668,127692,63846,11.88010241
700954.8655,3180180.126,127668,129288,64645,125.0787281
700955.1201,3163703.215,30787,30623,15394,58.07798577
700955.1201,3163703.215,30787,31115,15558,96.41415647
700955.1201,3163703.215,30787,31469,15835,449.4212952
700955.7283,3180000.051,125188,123974,62594,101.7303472
700955.7283,3180000.051,125188,125183,62595,16.32889646
700955.7283,3180000.051,125188,125204,62603,23.58936164
700955.7283,3180000.051,125188,127668,63835,180.077286
700955.8448,3178974.133,116437,116283,58219,22.76296232
700955.8448,3178974.133,116437,116572,58287,27.79352456
700955.8448,3178974.133,116437,116919,58460,79.60985337
700956.0293,3179898.321,123974,123966,61987,23.42843282
700956.0293,3179898.321,123974,122968,61988,80.89306209
700956.0293,3179898.321,123974,123984,61992,27.5611415
700956.0293,3179898.321,123974,125188,62594,101.7303472
700956.1634,3186796.323,142260,142221,71130,33.18447576
700956.1634,3186796.323,142260,142324,71162,43.80876494
700956.1634,3186796.323,142260,142330,71165,45.08187857
700956.2307,3179265.909,118655,118309,59328,52.26171122
700956.2307,3179265.909,118655,118260,59329,150.5625293
700956.2307,3179265.909,118655,118832,59417,70.36563924
700956.6377,3186125.873,140844,140830,70422,8.998966594
700956.6377,3186125.873,140844,140835,70423,9.617804232
700956.6377,3186125.873,140844,141068,70534,135.7293366
700956.6377,3186125.873,140844,141149,70576,271.7740274
700956.6933,3187415.917,143642,143530,71821,35.8716994
700956.6933,3187415.917,143642,143666,71833,17.87387405
700956.6933,3187415.917,143642,143841,71921,66.83992058
700956.9884,3179709.257,122014,122012,61007,25.09003433
700956.9884,3179709.257,122014,122016,61008,60.39986145
700956.9884,3179709.257,122014,122968,61484,108.1792979
700957.0663,3164073.175,32027,32017,16014,12.2233214
700957.0663,3164073.175,32027,32021,16015,12.46293171
700957.0663,3164073.175,32027,32032,16018,12.79423097
700957.0663,3164073.175,32027,32291,16146,151.7684677
700957.1722,3179817.436,122968,122014,61484,108.1792979
700957.1722,3179817.436,122968,122964,61485,60.26258714
700957.1722,3179817.436,122968,122976,61489,24.60527897
700957.1722,3179817.436,122968,123974,61988,80.89306209
700957.7293,3164658.53,33805,33159,16903,301.6982206
700957.7293,3164658.53,33805,33170,16904,319.2212606
700957.7293,3164658.53,33805,33883,16942,55.29363323
700958.1342,3185411.963,139672,139671,69836,48.44287815
700958.1342,3185411.963,139672,139696,69848,43.4208549
700958.1342,3185411.963,139672,139733,69868,89.40055741
700958.261,3187072.777,142846,142420,71423,265.4716381
700958.261,3187072.777,142846,142817,71424,13.7731517
700958.8661,3186113.928,140821,140741,70411,45.55577302
700958.8661,3186113.928,140821,140481,70412,275.8955883
700958.8661,3186113.928,140821,140830,70416,9.568787183
700958.8661,3186113.928,140821,140835,70418,9.037982415
700959.3564,3178915.073,115960,115872,57980,18.47811833
700959.3564,3178915.073,115960,116051,58027,18.91133077
700959.3564,3178915.073,115960,116292,58146,71.65854658
700959.3937,3187568.408,144128,144025,72064,48.74335923
700959.3937,3187568.408,144128,144097,72065,15.91155007
700959.3937,3187568.408,144128,144166,72084,19.02593741
700959.3937,3187568.408,144128,144276,72138,66.10754105
700959.5559,3185962.372,140475,140232,70238,213.9050455
700959.5559,3185962.372,140475,140460,70239,32.88018865
700959.5559,3185962.372,140475,140516,70259,48.3568022
700959.9173,3164055.864,31993,30855,15997,417.8787899
700959.9173,3164055.864,31993,31599,15998,205.857294
700959.9173,3164055.864,31993,32017,16010,12.46224322
700959.9173,3164055.864,31993,32021,16011,12.58301032
700960.7382,3179102.758,117614,117611,58807,55.53952802
700961.444,3178808.873,115197,114290,57599,125.854619
700961.444,3178808.873,115197,115459,57730,46.47704723
700961.444,3178808.873,115197,115773,57888,130.2847923
700961.5765,3187382.611,143530,143274,71765,98.0642266
700961.5765,3187382.611,143530,143538,71769,3.098391536
700961.5765,3187382.611,143530,143642,71821,35.8716994
700962.8507,3178888.716,115782,115697,57891,18.16197294
700962.8507,3178888.716,115782,115872,57936,19.22880344
700962.8507,3178888.716,115782,115984,57992,73.58664425
700963.6062,3187384.952,143538,143530,71769,3.098391536
700963.6062,3187384.952,143538,143490,71770,16.38972818
700963.6062,3187384.952,143538,143692,71846,66.87950797
700963.8358,3187499.119,143928,143742,71964,66.94434734
700963.8358,3187499.119,143928,143909,71965,15.4488787
700963.8358,3187499.119,143928,143961,71982,16.95842306
700963.8593,3183082.184,138069,135796,69035,2021.021621
700964.3748,3187324.225,143352,143340,71676,13.1302073
700964.3748,3187324.225,143352,143443,71722,45.6743612
700964.7834,3186120.76,140835,140821,70418,9.037982415
700964.7834,3186120.76,140835,140585,70419,182.7239719
700964.7834,3186120.76,140835,140844,70423,9.617804232
700964.7834,3186120.76,140835,141041,70521,134.2862471
700964.9718,3186631.084,141942,141586,70971,221.8829707
700964.9718,3186631.084,141942,142009,71006,44.70909057
700964.9718,3186631.084,141942,142044,71022,55.38767736
700966.4304,3178612.873,113499,113151,56750,46.75650166
700966.4304,3178612.873,113499,113279,56751,39.65221276
700966.4304,3178612.873,113499,113801,56901,41.63290653
700966.743,3180180.376,127692,127668,63846,11.88010241
700966.743,3180180.376,127692,128869,64435,113.8944628
700967.2961,3164066.057,32021,31993,16011,12.58301032
700967.2961,3164066.057,32021,31599,16012,206.6805798
700967.2961,3164066.057,32021,32027,16015,12.46293171
700967.2961,3164066.057,32021,32271,16136,151.2642866
700968.7194,3165807.779,37858,37352,18929,80.43236232
700968.7194,3165807.779,37858,37672,18930,49.60493282
700968.7194,3165807.779,37858,38506,19254,449.0385913
700968.7205,3187288.127,143274,143250,71637,11.48089042
700968.7205,3187288.127,143274,143321,71661,24.39685835
700968.7205,3187288.127,143274,143530,71765,98.0642266
700968.827,3178318.352,110679,110107,55340,93.61076122
700968.827,3178318.352,110679,111062,55531,38.93515628
700968.827,3178318.352,110679,111199,55601,80.20012766
700969.0152,3187064.173,142817,142395,71409,265.9794471
700969.0152,3187064.173,142817,142846,71424,13.7731517
700970.7446,3163054.054,28950,27552,14475,490.2673694
700970.7446,3163054.054,28950,28986,14493,12.17360915
700970.7446,3163054.054,28950,29648,14825,379.6168693
700970.8537,3186396.85,141399,141325,70700,46.33481164
700970.8537,3186396.85,141399,141291,70701,70.64795784
700970.8537,3186396.85,141399,141495,70748,41.48772207
700971.2371,3187557.782,144097,143993,72049,48.706738
700971.2371,3187557.782,144097,144075,72050,16.22619636
700971.2371,3187557.782,144097,144128,72065,15.91155007
700971.2371,3187557.782,144097,144235,72118,66.05102338
700971.4724,3185629.401,139966,139862,69983,89.11909494
700971.4724,3185629.401,139966,139923,69984,44.42514941
700971.4724,3185629.401,139966,139986,69993,16.09689559
700972.0571,3180000,125183,125184,62592,10.63063447
700972.0571,3180000,125183,125188,62595,16.32889646
700972.0571,3180000,125183,126916,63458,137.2009298
700972.9601,3180734.5,133458,133457,66729,20.87732497
700972.9601,3180734.5,133458,133464,66732,23.75934881
700972.9601,3180734.5,133458,134075,67038,80.40165915
700973.3692,3185564.392,139869,139825,69935,41.00351394
700973.3692,3185564.392,139869,139798,69936,86.40973956
700973.3692,3185564.392,139869,139923,69962,48.31497222
700974.2795,3187315.605,143340,143321,71670,13.22534492
700974.2795,3187315.605,143340,143352,71676,13.1302073
700974.2795,3187315.605,143340,143408,71704,45.80239417
700974.2811,3178904.178,115872,115782,57936,19.22880344
700974.2811,3178904.178,115872,115960,57980,18.47811833
700974.2811,3178904.178,115872,116150,58075,46.08428141
700974.3383,3178960.861,116283,116150,58142,33.65496968
700974.3383,3178960.861,116283,116437,58219,22.76296232
700974.3383,3178960.861,116283,116546,58273,29.63402974
700974.4633,3180814.888,134075,133458,67038,80.40165915
700974.4633,3180814.888,134075,134047,67039,22.58702762
700974.4633,3180814.888,134075,134083,67043,21.67789252
700974.4633,3180814.888,134075,134249,67125,31.80817946
700974.7754,3155925.005,3968,3967,1984,15.60286738
700974.7754,3155925.005,3968,3970,1985,71.78885732
700974.7754,3155925.005,3968,4008,2005,51.12567027
700974.9374,3179157.635,117962,117959,58981,52.84598584
700975.361,3187488.832,143909,143704,71955,66.90787036
700975.361,3187488.832,143909,143878,71956,16.07177504
700975.361,3187488.832,143909,143928,71965,15.4488787
700975.361,3187488.832,143909,144003,72002,48.6115617
700975.4223,3155909.415,3967,3968,1984,15.60286738
700975.7358,3179310.6,118989,118988,59495,40.35814362
700976.0655,3187374.303,143490,143472,71745,13.40045124
700976.0655,3187374.303,143490,143538,71770,16.38972818
700976.0655,3187374.303,143490,143659,71830,66.78843515
700976.3867,3180846.638,134249,134075,67125,31.80817946
700976.8321,3165729.631,37352,36318,18676,405.4572198
700976.8321,3165729.631,37352,37672,18836,60.49879188
700976.8321,3165729.631,37352,37858,18929,80.43236232
700977.4624,3187280.684,143250,143238,71625,13.03414913
700977.4624,3187280.684,143250,143274,71637,11.48089042
700977.4624,3187280.684,143250,143369,71685,70.2938259
700977.8752,3163063.921,28986,28950,14493,12.17360915
700977.8752,3163063.921,28986,28959,14494,11.78386071
700977.8752,3163063.921,28986,29014,14507,10.39291277
700977.8752,3163063.921,28986,29686,14844,379.7422314
700978.3024,3180692.222,133081,131707,66541,145.7790433
700978.3024,3180692.222,133081,133077,66542,24.25569559
700978.3024,3180692.222,133081,133089,66546,44.15285241
700979.0915,3180546.445,131707,130221,65854,153.1583259
700979.0915,3180546.445,131707,131697,65855,23.48261903
700979.0915,3180546.445,131707,131740,65871,25.63633298
700979.0915,3180546.445,131707,133081,66541,145.7790433
700979.3534,3180393.287,130221,129595,65111,55.13604882
700979.3534,3180393.287,130221,130211,65112,23.29250331
700979.3534,3180393.287,130221,130249,65127,25.73497667
700979.3534,3180393.287,130221,131707,65854,153.1583259
700979.6925,3163046.415,28917,27515,14459,490.3693704
700979.6925,3163046.415,28917,28920,14460,245.0923737
700979.6925,3163046.415,28917,28959,14480,13.06095961
700980.3909,3178707.654,114285,114057,57143,43.30473631
700980.3909,3178707.654,114285,113881,57144,84.09716749
700980.3909,3178707.654,114285,114631,57316,45.34099978
700980.4808,3179054.488,117036,116572,58518,79.651739
700980.4808,3179054.488,117036,116919,58519,27.37109453
700980.4808,3179054.488,117036,117234,58617,23.65182095
700980.7019,3171300.083,61534,61408,30767,998.7755239
700980.7019,3171300.083,61534,61535,30768,869.5469289
700980.7019,3171300.083,61534,64116,32058,864.2081404
700981.2299,3178470.564,112239,111199,56120,129.9663737
700981.2299,3178470.564,112239,111752,56121,80.15205677
700981.2299,3178470.564,112239,112585,56293,39.32107509
700981.2563,3186774.608,142221,142137,71111,54.79886756
700981.2563,3186774.608,142221,142223,71112,37.28769694
700981.2563,3186774.608,142221,142260,71130,33.18447576
700981.3101,3187051.193,142789,142365,71395,264.1867906
700982.0248,3185641.556,139986,139966,69993,16.09689559
700982.0248,3185641.556,139986,139820,69994,176.3178846
700982.0248,3185641.556,139986,140002,70001,12.44522016
700982.0248,3185641.556,139986,140045,70024,55.82910128
700982.5907,3180338.246,129595,128869,64798,59.48939204
700982.5907,3180338.246,129595,129589,64799,20.27008129
700982.5907,3180338.246,129595,130221,65111,55.13604882
700982.6877,3180000.04,125184,125183,62592,10.63063447
700982.6877,3180000.04,125184,123984,62593,101.2468912
700982.6877,3180000.04,125184,125192,62596,7.582103193
700983.3282,3187546.961,144075,143961,72038,48.67884221
700983.3282,3187546.961,144075,144048,72039,16.72473664
700983.3282,3187546.961,144075,144097,72050,16.22619636
700983.3282,3187546.961,144075,144209,72105,65.97063441
700983.4229,3180278.763,128869,127692,64435,113.8944628
700983.4229,3180278.763,128869,128846,64436,31.97897576
700983.4229,3180278.763,128869,129595,64798,59.48939204
700983.4601,3172164.287,64116,61534,32058,864.2081404
700983.5864,3179898.797,123984,123974,61992,27.5611415
700983.5864,3179898.797,123984,124002,62001,34.52751064
700983.5864,3179898.797,123984,125184,62593,101.2468912
700984.0433,3163072.286,29014,28986,14507,10.39291277
700984.0433,3163072.286,29014,28991,14508,11.72369044
700984.0433,3163072.286,29014,30021,15012,609.6894352
700984.2633,3187306.932,143321,143274,71661,24.39685835
700984.2633,3187306.932,143321,143340,71670,13.22534492
700984.2633,3187306.932,143321,143385,71693,45.92199014
700984.9009,3185941.426,140460,140194,70230,214.7982268
700984.9009,3185941.426,140460,140423,70231,40.2301447
700984.9009,3185941.426,140460,140475,70239,32.88018865
700984.9009,3185941.426,140460,140502,70251,58.14490337
700985.2814,3159938.8,17479,17340,8740,44.99990264
700985.2814,3159938.8,17479,17404,8741,72.17834394
700985.2814,3159938.8,17479,18994,9499,570.9987949
700985.7006,3186830.381,142330,142260,71165,45.08187857
700985.7006,3186830.381,142330,142234,71166,70.51352117
700985.7006,3186830.381,142330,142400,71200,43.7624136
700986.0681,3185445.205,139696,139672,69848,43.4208549
700986.0681,3185445.205,139696,139748,69874,43.00719035
700986.0681,3185445.205,139696,139789,69896,88.36727409
700986.2548,3187365.6,143472,143443,71736,10.87276296
700986.2548,3187365.6,143472,143490,71745,13.40045124
700986.2548,3187365.6,143472,143644,71822,66.70851751
700987.3523,3187478.131,143878,143666,71939,66.87022935
700987.3523,3187478.131,143878,143841,71940,17.62541996
700987.3523,3187478.131,143878,143909,71956,16.07177504
700987.3523,3187478.131,143878,143976,71988,48.57552349
700987.3887,3163056.967,28959,28917,14480,13.06095961
700987.3887,3163056.967,28959,28502,14481,248.49834
700987.3887,3163056.967,28959,28986,14494,11.78386071
700987.3887,3163056.967,28959,28991,14496,10.37505665
700987.3934,3187272.242,143238,143212,71619,13.86939574
700987.3934,3187272.242,143238,143250,71625,13.03414913
700987.3934,3187272.242,143238,143357,71679,70.25484365
700989.0352,3187630.703,144318,144166,72159,66.18420672
700989.0352,3187630.703,144318,144276,72160,18.46387035
700989.0352,3187630.703,144318,144448,72224,63.55346654
700989.1493,3178846.19,115459,115197,57730,46.47704723
700989.1493,3178846.19,115459,115697,57849,46.42143757
700989.1493,3178846.19,115459,115945,57973,84.52861094
700989.6654,3185363.209,139617,139543,69809,86.79938456
700989.6654,3185363.209,139617,139604,69810,17.12195078
700989.6654,3185363.209,139617,139793,69897,187.4076018
700989.9713,3180118.596,126916,125183,63458,137.2009298
700989.9713,3180118.596,126916,125192,63459,118.5254716
700989.9713,3180118.596,126916,126920,63460,26.66401842
700990.0944,3178647.126,113801,113499,56901,41.63290653
700990.0944,3178647.126,113801,113605,56902,40.64878596
700990.0944,3178647.126,113801,114057,57030,43.53097284
700990.1833,3185650.954,140002,139986,70001,12.44522016
700990.1833,3185650.954,140002,139953,70002,42.65701333
700990.1833,3185650.954,140002,140051,70027,55.70821344
700990.1833,3185650.954,140002,140102,70051,92.95997854
700990.2697,3180000.071,125192,125184,62596,7.582103193
700990.2697,3180000.071,125192,125208,62604,27.28003227
700990.2697,3180000.071,125192,126916,63459,118.5254716
700991.8867,3178349.724,111062,110679,55531,38.93515628
700991.8867,3178349.724,111062,110840,55532,38.80373855
700991.8867,3178349.724,111062,111752,55876,90.98117406
700991.8972,3178984.733,116546,116283,58273,29.63402974
700991.8972,3178984.733,116546,116131,58274,80.3907384
700991.8972,3178984.733,116546,116668,58334,19.96230195
700993.4977,3163065.353,28991,28959,14496,10.37505665
700993.4977,3163065.353,28991,28785,14497,116.367288
700993.4977,3163065.353,28991,29014,14508,11.72369044
700993.9624,3165734.77,37362,36288,18681,419.6135694
700993.9624,3165734.77,37362,37368,18700,84.19080326
700993.9624,3165734.77,37362,37612,18806,46.80566315
700994.3201,3186315.143,141231,141187,70616,39.58247849
700994.3201,3186315.143,141231,141291,70646,47.4321743
700994.3201,3186315.143,141231,141325,70663,70.79690202
700994.5072,3179073.532,117234,117036,58617,23.65182095
700994.5072,3179073.532,117234,116816,58618,79.99321769
700994.5072,3179073.532,117234,117456,58728,28.16050732
700994.5213,3187358.537,143443,143352,71722,45.6743612
700994.5213,3187358.537,143443,143408,71723,13.04144205
700994.5213,3187358.537,143443,143472,71736,10.87276296
700994.5213,3187358.537,143443,143621,71811,66.6471831
700995.7863,3187535.802,144048,144003,72024,15.62556623
700995.7863,3187535.802,144048,144075,72039,16.72473664
700995.7863,3187535.802,144048,144176,72088,65.91193188
700996.2244,3164613.285,33640,33056,16820,257.4481143
700996.2244,3164613.285,33640,33128,16821,245.4833938
700996.2244,3164613.285,33640,33866,16933,114.9541917
700996.5538,3159892.766,17322,17292,8661,9.478593956
700996.5538,3159892.766,17322,17340,8670,11.00147127
700996.5538,3159892.766,17322,18716,9359,498.3947235
700996.718,3180734.767,133464,133458,66732,23.75934881
700996.718,3180734.767,133464,133482,66741,23.88636027
700996.718,3180734.767,133464,134047,67024,79.55866266
700997.0433,3180814.325,134047,133464,67024,79.55866266
700997.0433,3180814.325,134047,134034,67025,24.6107357
700997.0433,3180814.325,134047,134075,67039,22.58702762
700997.0433,3180814.325,134047,134235,67118,29.59058569
700997.4607,3179484.192,120306,120304,60153,95.80021394
700997.7293,3186428.456,141495,141399,70748,41.48772207
700997.7293,3186428.456,141495,141371,70749,70.51014847
700997.7293,3186428.456,141495,141569,70785,41.48122741
700997.9588,3187263.257,143212,143182,71606,15.61315251
700997.9588,3187263.257,143212,143238,71619,13.86939574
700997.9588,3187263.257,143212,143341,71671,70.23451347
700998.5533,3178589.626,113279,113034,56640,47.98942971
700998.5533,3178589.626,113279,113499,56751,39.65221276
700998.5533,3178589.626,113279,113605,56803,41.58097162
700998.6138,3180843.874,134235,134047,67118,29.59058569
701000.5022,3189447.568,147262,147122,73631,884.8519812
701000.5022,3189447.568,147262,147332,73666,186.188675
701000.5041,3187466.397,143841,143642,71921,66.83992058
701000.5041,3187466.397,143841,143878,71940,17.62541996
701000.5041,3187466.397,143841,143941,71971,48.54667274
701000.8682,3159884.327,17292,16427,8646,311.6150729
701000.8682,3159884.327,17292,17309,8655,11.20048157
701000.8682,3159884.327,17292,17322,8661,9.478593956
701001.5074,3186672.712,142044,141942,71022,55.38767736
701001.5074,3186672.712,142044,141947,71023,56.10965915
701001.5074,3186672.712,142044,142126,71064,82.12737262
701001.6779,3178941.235,116150,115872,58075,46.08428141
701001.6779,3178941.235,116150,115945,58076,46.6140889
701001.6779,3178941.235,116150,116283,58142,33.65496968
701002.2119,3187887.495,145062,145061,72531,494.9446684
701002.2119,3187887.495,145062,145954,72977,354.8125112
701002.2119,3187887.495,145062,146319,73161,494.0113097
701002.5571,3180692.01,133077,131697,66539,146.2671453
701002.5571,3180692.01,133077,133072,66540,27.95961757
701002.5571,3180692.01,133077,133081,66542,24.25569559
701002.5636,3180545.742,131697,130211,65849,153.0505182
701002.5636,3180545.742,131697,131700,65850,27.96288322
701002.5636,3180545.742,131697,131707,65855,23.48261903
701002.5636,3180545.742,131697,133077,66539,146.2671453
701002.6383,3180392.692,130211,129589,65106,54.66113674
701002.6383,3180392.692,130211,130213,65107,24.16346186
701002.6383,3180392.692,130211,130221,65112,23.29250331
701002.6383,3180392.692,130211,131697,65849,153.0505182
701002.6954,3179038.498,116919,116437,58460,79.60985337
701002.6954,3179038.498,116919,116810,58461,23.16471846
701002.6954,3179038.498,116919,117036,58519,27.37109453
701002.7351,3187618.325,144276,144128,72138,66.10754105
701002.7351,3187618.325,144276,144235,72139,16.34536283
701002.7351,3187618.325,144276,144318,72160,18.46387035
701002.7351,3187618.325,144276,144406,72203,63.9904492
701002.8597,3180338.031,129589,129586,64795,12.08959854
701002.8597,3180338.031,129589,129595,64799,20.27008129
701002.8597,3180338.031,129589,130211,65106,54.66113674
701003.7273,3179000.812,116668,116546,58334,19.96230195
701003.7273,3179000.812,116668,116533,58335,30.5829338
701003.7273,3179000.812,116668,116810,58405,29.98469043
701003.816,3179536.594,120780,120778,60390,102.8137152
701004.4429,3187350.073,143408,143340,71704,45.80239417
701004.4429,3187350.073,143408,143385,71705,11.88383955
701004.4429,3187350.073,143408,143443,71723,13.04144205
701004.4429,3187350.073,143408,143598,71799,66.56683561
701004.5282,3178502.24,112585,112239,56293,39.32107509
701004.5282,3178502.24,112585,112173,56294,66.74943515
701004.5282,3178502.24,112585,112881,56441,49.53808293
701004.6354,3185354.899,139604,139510,69802,182.7066832
701004.6354,3185354.899,139604,139599,69803,35.53314334
701004.6354,3185354.899,139604,139617,69810,17.12195078
701004.6354,3185354.899,139604,139774,69887,183.972873
701005.3235,3185600.631,139923,139869,69962,48.31497222
701005.3235,3185600.631,139923,139840,69963,85.22349656
701005.3235,3185600.631,139923,139966,69984,44.42514941
701005.7892,3159898.745,17340,17322,8670,11.00147127
701005.7892,3159898.745,17340,17309,8671,10.97377243
701005.7892,3159898.745,17340,17404,8702,53.23762681
701005.7892,3159898.745,17340,17479,8740,44.99990264
701007.1214,3178744.278,114631,114285,57316,45.34099978
701007.1214,3178744.278,114631,114368,57317,46.45705633
701007.1214,3178744.278,114631,115217,57609,83.00227675
701007.4214,3187525.372,144003,143909,72002,48.6115617
701007.4214,3187525.372,144003,143976,72003,15.99938025
701007.4214,3187525.372,144003,144048,72024,15.62556623
701007.4214,3187525.372,144003,144141,72071,65.84754966
701007.4261,3187435.476,143692,143538,71846,66.87950797
701007.4261,3187435.476,143692,143659,71847,16.60264735
701007.4261,3187435.476,143692,143894,71947,67.32903912
701007.8193,3186595.275,141865,141471,70933,235.5755115
701007.8193,3186595.275,141865,141791,70934,55.99557148
701007.8193,3186595.275,141865,141947,70974,54.71573142
701009.1619,3178523.094,112738,111298,56369,189.0647989
701009.1619,3178523.094,112738,113034,56517,47.67273044
701009.1619,3178523.094,112738,113151,56576,86.22822623
701009.4525,3186750.208,142223,142221,71112,37.28769694
701009.4525,3186750.208,142223,142234,71117,45.75628363
701009.4525,3186750.208,142223,142363,71182,209.8636611
701009.8524,3187253.142,143182,143172,71591,11.54685302
701009.8524,3187253.142,143182,143212,71606,15.61315251
701009.8524,3187253.142,143182,143316,71658,70.20634479
701009.9789,3165780.242,37672,37352,18836,60.49879188
701009.9789,3165780.242,37672,37612,18837,14.99793699
701009.9789,3165780.242,37672,37752,18876,13.07540623
701009.9789,3165780.242,37672,37858,18930,49.60493282
701010.1269,3178920.528,115984,115782,57992,73.58664425
701011.0043,3186145.727,140885,140847,70443,34.49962033
701011.0054,3159889.09,17309,17292,8655,11.20048157
701011.0054,3159889.09,17309,17135,8656,46.53536402
701011.0054,3159889.09,17309,17340,8671,10.97377243
701011.0054,3159889.09,17309,17369,8685,47.25882041
701011.1972,3179096.213,117456,117234,58728,28.16050732
701011.1972,3179096.213,117456,117100,58729,60.56152396
701011.1972,3179096.213,117456,118260,59130,143.0481735
701012.2419,3163780.886,31115,30787,15558,96.41415647
701012.2419,3163780.886,31115,30435,15559,297.3787671
701012.2419,3163780.886,31115,31469,15735,143.95169
701012.8567,3178159.099,108807,107816,54404,128.5568012
701012.8567,3178159.099,108807,108937,54469,12.34205865
701012.8567,3178159.099,108807,110343,55173,210.0213618
701013.3629,3158037.135,9488,8966,4744,173.0618383
701013.3629,3158037.135,9488,9108,4745,105.8245598
701013.3629,3158037.135,9488,9638,4819,40.98336913
701013.4824,3187342.359,143385,143321,71693,45.92199014
701013.4824,3187342.359,143385,143369,71694,12.14761086
701013.4824,3187342.359,143385,143408,71705,11.88383955
701013.5425,3161469.072,22754,21652,11377,306.6005551
701013.5425,3161469.072,22754,21962,11378,302.7954075
701013.5425,3161469.072,22754,22784,11392,8.394212106
701013.5425,3161469.072,22754,23034,11518,115.9185712
701013.7339,3185478.133,139748,139696,69874,43.00719035
701013.7339,3185478.133,139748,139798,69899,42.03218835
701013.7339,3185478.133,139748,139825,69914,87.37535406
701014.3599,3186277.93,141169,141086,70585,55.80927371
701014.3599,3186277.93,141169,141187,70594,14.96884946
701014.3599,3186277.93,141169,141302,70652,114.0215718
701014.3662,3186863.448,142400,142330,71200,43.7624136
701014.3662,3186863.448,142400,142302,71201,70.54690893
701014.3662,3186863.448,142400,142464,71232,41.09054952
701014.8674,3187607.371,144235,144097,72118,66.05102338
701014.8674,3187607.371,144235,144209,72119,16.22106468
701014.8674,3187607.371,144235,144276,72139,16.34536283
701014.8674,3187607.371,144235,144367,72184,64.37704658
701014.9486,3180337.908,129586,128846,64793,59.49187303
701014.9486,3180337.908,129586,129583,64794,12.09725322
701014.9486,3180337.908,129586,129589,64795,12.08959854
701015.4,3180278.417,128846,126920,64423,159.7088841
701015.4,3180278.417,128846,128854,64427,34.98892204
701015.4,3180278.417,128846,128869,64436,31.97897576
701015.4,3180278.417,128846,129586,64793,59.49187303
701015.9134,3185915.8,140423,140193,70212,215.953035
701015.9134,3185915.8,140423,140460,70231,40.2301447
701016.0939,3179310.599,118988,118760,59494,28.20291054
701016.0939,3179310.599,118988,118989,59495,40.35814362
701016.0939,3179310.599,118988,119184,59592,25.11150622
701016.112,3179282.397,118760,118573,59380,29.97224161
701016.112,3179282.397,118760,118749,59381,83.45726346
701016.112,3179282.397,118760,118988,59494,28.20291054
701016.1976,3179335.71,119184,118988,59592,25.11150622
701016.1976,3179335.71,119184,119171,59593,83.54376146
701016.1976,3179335.71,119184,119190,59596,112.4478139
701016.1976,3179335.71,119184,119912,59956,87.38533313
701016.4537,3179252.426,118573,118331,59287,90.14877877
701016.4537,3179252.426,118573,118760,59380,29.97224161
701016.4537,3179252.426,118573,118835,59418,119.0718889
701016.5352,3179423.095,119912,119184,59956,87.38533313
701016.5352,3179423.095,119912,119914,59957,83.43576347
701016.5352,3179423.095,119912,119934,59968,113.9358422
701016.5352,3179423.095,119912,120162,60081,41.7526442
701016.6351,3180118.713,126920,126916,63460,26.66401842
701016.6351,3180118.713,126920,126136,63461,53.23998199
701016.6351,3180118.713,126920,128846,64423,159.7088841
701016.7032,3179464.847,120162,119912,60081,41.7526442
701016.7032,3179464.847,120162,120186,60094,114.7238086
701016.7032,3179464.847,120162,120590,60295,53.01771205
701016.9601,3179517.864,120590,120162,60295,53.01771205
701016.9601,3179517.864,120590,120596,60301,115.7878727
701016.9601,3179517.864,120590,120770,60385,19.06970796
701017.0468,3180065.475,126136,125208,63068,65.30018924
701017.0468,3180065.475,126136,126133,63069,32.86167396
701017.0468,3180065.475,126136,126920,63461,53.23998199
701017.0606,3179536.934,120770,120590,60385,19.06970796
701017.0606,3179536.934,120770,120707,60388,85.08471418
701017.0606,3179536.934,120770,120880,60440,18.08280396
701017.1489,3179555.016,120880,120770,60440,18.08280396
701017.1489,3179555.016,120880,120886,60444,115.7401798
701017.1489,3179555.016,120880,120990,60495,14.06935257
701017.2186,3179569.085,120990,120880,60495,14.06935257
701017.2186,3179569.085,120990,121012,60506,82.69954049
701017.2186,3179569.085,120990,121280,60640,44.26713328
701017.2845,3179613.352,121280,120990,60640,44.26713328
701017.2845,3179613.352,121280,121292,60648,115.4978304
701017.2845,3179613.352,121280,121762,60882,63.32412242
701017.3194,3187018.26,142736,142384,71368,207.8327138
701017.3194,3187018.26,142736,142627,71369,53.25265868
701017.373,3179676.676,121762,121740,60881,114.3996774
701017.373,3179676.676,121762,121280,60882,63.32412242
701017.373,3179676.676,121762,122016,61009,33.3132525
701017.3838,3179709.99,122016,122014,61008,60.39986145
701017.3838,3179709.99,122016,121762,61009,33.3132525
701017.3838,3179709.99,122016,122020,61010,81.59074022
701017.3838,3179709.99,122016,122286,61143,35.34204095
701017.3987,3179745.332,122286,122016,61143,35.34204095
701017.3987,3179745.332,122286,122253,61144,81.5924496
701017.3987,3179745.332,122286,122510,61255,28.86796744
701017.4179,3179774.2,122510,122286,61255,28.86796744
701017.4179,3179774.2,122510,122534,61267,81.60262202
