Node,Farness_weighted
108999,16131
112699,16131
11217,173811
11218,173811
1053,16131
93318,16131
94669,16131
132971,16131
82274,16131
135770,16131
40764,16131
135305,16131
97934,16131
135398,16131
40818,16131
134689,16131
132758,16131
88490,16131
134906,16131
135121,16131
135745,16131
135996,16131
91272,16131
92730,16131
60211,16131
150913,16131
131997,16131
130909,16131
135303,16131
67638,16131
135636,16131
88198,16131
105407,16131
84135,16131
72164,16131
71427,16131
133984,16131
67421,16131
67716,16131
135263,16131
135968,16131
132757,16131
67695,16131
67960,16131
135663,16131
135989,16131
139358,16131
132351,16131
132245,16131
87249,16131
102913,16131
134691,16131
134869,16131
104426,16131
131999,16131
62500,16131
62459,16131
135504,16131
136062,16131
133602,16131
133403,16131
133908,16131
86141,16131
87077,16131
83501,16131
84314,16131
135221,16131
135373,16131
135396,16131
101625,16131
136074,16131
103563,16131
12002,16131
12313,16131
133237,16131
133062,16131
132557,16131
130745,16131
131139,16131
102495,16131
100248,16131
91120,16131
92509,16131
134157,16131
130445,16131
130285,16131
135173,16131
129477,16131
95988,16131
132405,16131
82781,16131
84093,16131
13257,16131
97642,16131
134735,16131
134804,16131
94760,16131
96570,16131
86557,16131
132079,16131
132242,16131
99612,16131
133757,16131
114557,16131
13872,16131
94132,16131
68214,16131
82209,16131
83238,16131
60296,16131
134812,16131
94045,16131
130633,16131
135209,16131
89622,16131
133789,16131
107829,16131
135523,16131
135773,16131
130288,16131
130585,16131
135549,16131
60796,16131
132903,16131
104932,16131
135246,16131
135353,16131
81039,16131
82398,16131
97126,16131
90896,16131
92196,16131
132867,16131
14243,16131
120659,16131
121222,16131
90118,16131
150806,16131
150766,16131
8768,16131
134817,16131
67637,16131
104047,16131
100909,16131
102257,16131
67675,16131
133595,16131
95470,16131
102487,16131
118895,16131
121139,16131
130993,16131
133979,16131
103210,16131
60421,16131
150803,16131
150761,16131
99528,16131
130465,16131
136012,16131
106458,16131
88910,16131
135855,16131
135829,16131
135288,16131
80418,16131
81303,16131
135705,16131
84446,16131
134019,16131
100118,16131
132692,16131
133179,16131
91924,16131
150802,16131
150756,16131
134696,16131
131937,16131
129956,16131
129807,16131
27488,16131
129424,16131
134538,16131
134179,16131
134269,16131
134684,16131
130311,16131
130879,16131
80207,16131
80756,16131
131703,16131
131161,16131
131337,16131
135441,16131
15054,16131
15430,16131
133861,16131
133371,16131
85913,16131
79281,16131
80276,16131
11211,173811
141967,16131
96188,16131
97722,16131
104535,16131
132542,16131
133011,16131
135792,16131
101549,16131
150529,16131
14862,16131
93004,16131
94605,16131
131515,16131
134524,16131
82399,16131
82526,16131
139404,16131
80278,16131
129809,16131
130089,16131
103708,16131
121414,16131
90292,16131
135639,16131
77036,16131
79323,16131
134197,16131
135417,16131
135159,16131
131164,16131
150618,121231
150752,16131
135879,16131
135842,16131
134199,16131
90419,16131
121430,16131
122172,16131
79546,16131
133709,16131
133989,16131
89989,16131
90822,16131
132410,16131
87969,16131
133374,16131
133577,16131
122470,16131
84542,16131
121383,16131
121179,16131
68600,16131
134937,16131
67550,16131
60962,16131
122163,16131
129801,16131
130383,16131
134499,16131
135289,16131
96866,16131
98432,16131
150936,16131
93528,16131
95077,16131
85031,16131
8763,16131
74460,16131
113637,16131
116229,16131
122369,16131
121341,16131
132124,16131
132604,16131
121034,16131
109759,16131
135799,16131
121124,16131
80279,16131
12008,173811
12940,16131
135134,16131
138664,16131
104188,16131
134302,16131
22120,0
130016,16131
130284,16131
135012,16131
135101,16131
131252,16131
759,16131
133763,16131
103126,16131
103125,16131
74467,16131
129423,16131
135311,16131
135649,16131
91438,16131
98966,16131
136003,16131
134281,16131
134282,16131
17071,16131
19501,16131
133430,16131
133929,16131
112244,16131
133995,16131
89884,16131
91248,16131
132298,16131
132468,16131
123449,16131
136051,16131
89046,16131
89276,16131
93978,16131
95805,16131
136066,16131
97354,16131
85290,16131
123178,16131
125030,16131
129508,16131
134491,16131
134181,16131
82671,16131
83476,16131
81389,16131
102143,16131
135046,16131
85236,16131
150556,121231
150624,121231
131854,16131
10665,173811
10666,173811
27306,16131
135163,16131
3651,68621
131117,16131
14972,16131
82672,16131
15186,16131
27333,68702
12005,68677
135131,16131
135457,16131
130206,16131
94488,16131
96103,16131
108245,16131
110707,16131
90458,16131
102569,16131
103805,16131
135753,16131
130657,16131
130484,16131
131006,16131
133331,16131
132011,16131
150751,16131
150749,16131
128455,16131
128067,16131
128815,16131
98524,16131
99961,16131
129461,16131
129963,16131
8405,16131
9124,16131
73603,16131
74569,16131
82774,16131
96315,16131
135573,16131
91798,16131
150525,16131
134377,16131
150485,16131
150439,16131
132875,16131
132698,16131
133192,16131
14905,16131
150739,16131
150775,16131
150551,121231
129105,16131
129877,16131
60423,16131
92468,16131
31506,16131
34014,16131
134929,16131
101137,16131
102437,16131
13731,16131
14833,16131
135381,16131
73520,16131
95000,16131
96885,16131
133261,16131
150446,16131
111565,16131
113335,16131
130576,16131
149936,16131
11117,68677
131550,16131
11118,68677
11120,68677
150672,121231
133700,16131
90940,16131
130371,16131
130834,16131
135095,16131
123102,16131
130884,16131
132700,16131
133026,16131
89742,16131
84249,16131
71649,16131
71607,16131
135655,16131
105428,16131
150443,16131
40820,16131
134217,16131
150381,16131
784,16131
134657,16131
100940,16131
129605,16131
133051,16131
134807,16131
135484,16131
129309,16131
80892,16131
127833,16131
150598,121231
150686,121231
77017,16131
77018,16131
103321,16131
131410,16131
131917,16131
150513,121231
150549,121231
95696,16131
97309,16131
130550,16131
18022,16131
97940,16131
99431,16131
129454,16131
135281,16131
102987,16131
105132,16131
131250,16131
132786,16131
132946,16131
109466,16131
102683,16131
89744,16131
25313,0
74572,16131
74641,16131
150600,121231
100573,16131
130281,16131
150550,121231
101262,16131
102989,16131
135047,16131
135259,16131
133904,16131
134781,16131
91366,16131
16163,16131
40157,16131
150393,16131
150435,16131
75453,16131
77152,16131
129995,16131
134957,16131
135616,16131
129737,16131
127453,16131
127991,16131
122910,16131
75454,16131
1007,16131
974,16131
980,16131
1013,16131
134096,16131
96260,16131
97837,16131
129520,16131
101580,16131
135820,16131
150769,16131
150760,16131
115446,16131
123121,16131
124690,16131
65842,16131
132901,16131
149883,16131
134848,16131
121636,16131
133901,16131
131316,16131
135379,16131
142858,16131
143830,121269
150790,16131
150788,16131
130321,16131
58447,68635
57231,68635
58539,68635
100087,16131
81314,16131
120783,16131
124611,16131
131055,16131
131556,16131
132927,16131
150395,16131
150431,16131
16564,16131
131678,16131
74519,16131
74843,16131
6129,68621
134993,16131
89767,16131
137270,16131
137269,16131
130165,16131
98868,16131
135571,16131
74520,16131
74674,16131
25314,0
12740,226427
12635,16131
129949,16131
75659,16131
101972,16131
115724,16131
117689,16131
16939,16131
17665,16131
132655,16131
135438,16131
135525,16131
90528,16131
127173,16131
127859,16131
132437,16131
131942,16131
132152,16131
133921,16131
134184,16131
97390,16131
98569,16131
62514,436723
131344,16131
129394,16131
62358,16131
112381,16131
988,16131
1017,16131
60812,16131
57405,68635
58687,68635
59469,68635
21624,16131
21623,16131
22752,16131
22961,16131
135659,16131
130387,16131
112773,16131
134973,16131
129128,16131
150405,16131
100719,16131
132585,16131
977,16131
959,16131
130389,16131
130589,16131
134875,16131
135037,16131
127471,16131
16436,16131
104083,16131
130875,16131
131269,16131
135761,16131
135788,16131
87972,16131
89067,16131
90518,16131
131964,16131
132358,16131
131802,16131
99632,16131
76533,16131
77988,16131
128381,16131
62397,16131
88112,16131
130783,16131
17330,16131
17194,16131
17374,16131
126809,16131
52786,16131
128719,16131
129440,16131
17078,16131
17723,16131
135613,16131
98023,16131
99155,16131
106478,16131
133779,16131
87524,16131
87523,16131
141984,16131
134749,16131
76625,16131
131075,16131
19089,16131
12074,68677
11208,68677
96950,16131
11186,68677
107791,16131
129029,16131
129341,16131
130517,16131
132293,16131
133147,16131
57519,68635
58833,68635
59387,68635
128061,16131
134717,16131
135025,16131
127773,16131
131575,16131
118845,16131
120952,16131
135389,16131
135698,16131
100503,16131
18008,16131
85934,16131
85933,16131
132121,16131
134326,16131
133745,16131
15669,16131
90984,16131
92472,16131
118157,16131
120939,16131
135513,16131
126421,16131
127207,16131
131359,16131
132068,16131
127395,16131
133605,16131
126009,16131
111398,16131
133311,16131
133555,16131
98681,16131
99687,16131
101906,16131
134608,16131
128425,16131
100152,16131
125902,16131
135347,16131
74859,16131
27182,16131
27298,16131
27148,16131
27320,68703
27434,68702
96842,16131
108942,16131
18009,16131
18048,16131
134975,16131
21950,16131
22079,16131
22535,16131
22539,16131
150514,121231
135125,16131
97605,16131
150516,121231
18050,16131
18626,16131
134342,16131
27151,436703
128017,16131
135211,16131
126893,16131
130360,16131
57637,68635
59341,68635
116371,16131
127795,16131
74862,16131
74877,16131
132255,16131
16843,16131
16957,16131
133609,16131
98541,16131
100081,16131
134697,16131
134901,16131
131881,16131
76115,16131
76867,16131
131437,16131
129736,16131
129521,16131
130186,16131
107312,16131
108794,16131
126010,16131
22145,16131
113507,16131
134907,16131
135111,16131
105659,16131
135371,16131
135623,16131
74783,16131
75229,16131
150736,16131
131158,16131
150800,16131
83816,16131
81982,16131
84004,16131
74293,16131
74955,16131
135143,16131
96272,16131
134503,16131
134851,16131
22232,16131
22061,16131
101648,16131
121184,16131
134350,16131
12048,68677
135195,16131
26963,16131
128451,16131
135721,16131
27313,16131
57200,173813
24214,16131
127683,16131
128801,16131
99780,16131
101567,16131
74259,16131
74350,16131
22294,16131
22133,16131
98211,16131
18627,16131
18976,16131
129965,16131
22015,16131
91846,16131
27309,16131
27369,16131
127089,16131
28855,16131
23504,16131
23505,16131
24020,16131
135485,16131
93508,16131
66443,16131
66421,16131
66864,16131
135197,16131
132153,16131
121097,16131
22350,16131
22205,16131
135299,16131
96965,16131
25860,16131
133269,16131
149886,16131
149908,16131
127413,16131
33770,16131
36446,16131
18912,16131
133115,16131
117129,16131
114669,16131
126652,16131
27295,16131
82124,16131
125901,16131
1051,16131
129043,16131
129363,16131
22438,16131
22271,16131
134839,16131
25881,331559
22648,16131
22413,16131
16879,16131
134711,16131
134934,16131
19016,16131
19484,16131
110077,16131
18804,16131
18878,16131
19506,16131
130992,16131
25589,121273
27376,16131
121591,16131
17012,16131
74372,16131
74658,16131
99516,16131
101296,16131
22502,16131
22341,16131
22016,16131
135611,16131
123147,16131
126439,16131
81482,16131
129679,16131
132278,16131
134232,16131
105247,16131
134267,16131
86714,16131
135385,16131
108868,16131
66819,16131
127389,16131
95282,16131
135269,16131
108008,16131
22063,16131
134809,16131
134895,16131
132553,16131
133811,16131
22580,16131
22962,16131
115373,16131
132861,16131
22629,16131
127082,16131
127506,16131
84338,16131
65316,16131
74260,16131
80748,16131
80747,16131
108839,16131
110035,16131
112848,16131
98044,16131
72412,16131
72376,16131
982,16131
22135,16131
16892,16131
16654,16131
86009,16131
90472,16131
130742,16131
131111,16131
99142,16131
101067,16131
84852,16131
85384,16131
91337,16131
22207,16131
80001,16131
80002,16131
65967,16131
65877,16131
133617,16131
133833,16131
16902,16131
16931,16131
88250,16131
72264,16131
72811,16131
24082,16131
66105,16131
66099,16131
126044,16131
127003,16131
135495,16131
97569,16131
134127,16131
73891,16131
73749,16131
135609,16131
92362,16131
92940,16131
93860,16131
134719,16131
984,16131
74308,16131
119009,16131
22273,16131
134163,16131
79624,16131
79623,16131
129829,16131
84851,16131
120329,16131
71917,16131
71777,16131
86997,16131
82530,16131
92561,16131
135181,16131
22343,16131
130163,16131
107185,16131
128696,16131
1012,16131
1046,16131
87172,16131
98873,16131
100789,16131
8114,68677
23507,16131
134859,16131
81260,16131
80862,16131
81298,16131
66091,16131
108476,16131
135642,16131
109839,16131
110285,16131
111567,16131
112114,16131
101843,16131
786,16131
98009,16131
133335,16131
22415,16131
25394,16131
135707,16131
130562,16131
93374,16131
94946,16131
129281,16131
72072,16131
72651,16131
1082,16131
135039,16131
134977,16131
135152,16131
57407,68635
104142,16131
92364,16131
134861,16131
18341,68705
80861,16131
133940,16131
108687,16131
88530,16131
89967,16131
91907,16131
132073,16131
133957,16131
134177,16131
66397,16131
135167,16131
101161,16131
104091,16131
125700,16131
126631,16131
149879,16131
24100,16131
67462,16131
130182,16131
130505,16131
23924,16131
110801,16131
17638,16131
17637,16131
76116,16131
127964,16131
100535,16131
82016,16131
116797,16131
80766,16131
17884,16131
73737,16131
135235,16131
128358,16131
128690,16131
17911,16131
134989,16131
109386,16131
135899,16131
135109,16131
18791,16131
97385,16131
85546,16131
12050,68677
88828,16131
131361,16131
72595,16131
145677,16131
91585,16131
92273,16131
62172,16131
62288,16131
24113,16131
130320,16131
62127,16131
62126,16131
151710,16131
62338,16131
62450,16131
3652,68621
3891,68621
131833,16131
28664,16131
29155,16131
75337,16131
19444,16131
133767,16131
40158,16131
125422,16131
126115,16131
61082,16131
150797,0
150781,0
150782,0
8406,16131
8984,16131
79681,16131
138334,16131
138332,16131
12564,68677
126323,16131
127223,16131
91588,16131
112314,16131
98113,16131
66085,16131
77058,16131
76162,16131
77238,16131
112315,16131
133807,16131
73035,16131
72750,16131
101837,16131
101291,16131
101399,16131
131412,16131
86110,16131
79605,16131
92797,16131
94321,16131
111377,16131
111378,16131
98621,16131
112856,16131
79606,16131
79697,16131
112176,16131
135582,16131
94432,16131
95801,16131
73120,16131
72840,16131
118129,16131
130339,16131
125783,16131
138439,16131
138440,16131
23046,16131
54905,16131
24474,16131
66385,16131
134760,16131
73203,16131
72944,16131
28201,16131
28202,16131
62235,16131
76368,16131
80399,16131
62236,121279
151711,16131
116047,16131
84979,16131
17772,16131
124996,16131
17818,16131
126515,16131
126955,16131
127807,16131
62277,16131
132860,16131
88159,16131
89618,16131
107851,16131
110464,16131
86230,16131
134323,16131
129940,16131
100203,16131
73302,16131
73040,16131
97459,16131
99013,16131
28008,16131
31495,16131
132905,16131
57845,68635
79795,16131
75482,16131
126191,16131
135351,16131
111770,16131
135467,16131
100979,16131
60916,16131
129094,16131
136130,121277
73393,16131
73140,16131
136069,16131
106635,16131
85744,16131
24851,16131
60684,16131
60815,16131
19976,0
134645,16131
95094,16131
96409,16131
125857,16131
91830,16131
88495,16131
63216,16131
125537,16131
73501,16131
73236,16131
124826,16131
97813,16131
99571,16131
129899,16131
18849,16131
60385,16131
63208,16131
100019,16131
61109,16131
142830,16131
24221,16131
126567,16131
127297,16131
129600,16131
16633,16131
143769,121267
143988,121269
127439,16131
128269,16131
66053,16131
138164,16131
138404,16131
18678,16131
63207,16131
138406,16131
138444,16131
138464,16131
138468,16131
138514,16131
138516,16131
138584,16131
93815,16131
138578,16131
18722,16131
19439,16131
82696,16131
60358,16131
63289,16131
135803,16131
93966,16131
131203,16131
126285,16131
72358,16131
111472,16131
115753,16131
60978,68705
16458,16131
16991,16131
126023,16131
130655,16131
135915,16131
136127,16131
124604,16131
125281,16131
85079,16131
98407,16131
66381,16131
110762,16131
127035,16131
134865,16131
135507,16131
97025,16131
95946,16131
60919,16131
79797,16131
80482,16131
128797,16131
129741,16131
72468,16131
91832,16131
92484,16131
127589,16131
86312,16131
61048,68705
135313,16131
128001,16131
34777,16131
34571,16131
36282,16131
17057,16131
130712,16131
72592,16131
109639,16131
137996,16131
137994,16131
94653,16131
131019,16131
33356,16131
120413,16131
121077,16131
86885,16131
88787,16131
137944,16131
137940,16131
105614,16131
127323,16131
28038,16131
90123,16131
90320,16131
125723,16131
126481,16131
19314,16131
59804,16131
124947,16131
124380,16131
72696,16131
136450,16131
136386,16131
98769,16131
17767,16131
111748,16131
135916,16131
91714,16131
81406,16131
81405,16131
114623,16131
72808,16131
127229,16131
91959,16131
111626,16131
128699,16131
131057,16131
60725,16131
61003,16131
96601,16131
134643,16131
135199,16131
66367,16131
137886,16131
137885,16131
135963,16131
99021,16131
90693,16131
82876,16131
92486,16131
93394,16131
19483,16131
19602,16131
127755,16131
128541,16131
80920,16131
80919,16131
77237,16131
72928,16131
105533,16131
27124,16131
57971,68635
59619,68635
150735,16131
150738,16131
70042,16131
70041,16131
126223,16131
127007,16131
125491,16131
85920,16131
87958,16131
95303,16131
124210,16131
124753,16131
138472,16131
73016,16131
73454,16131
71691,16131
61590,16131
138432,16131
72021,16131
80406,16131
80405,16131
60595,16131
60953,16131
72335,16131
77144,16131
66811,16131
93989,16131
87586,16131
66359,16131
72165,16131
17809,16131
116739,16131
119722,16131
135867,16131
135837,16131
135883,16131
135923,16131
136362,16131
136389,16131
28358,16131
73315,16131
73922,16131
89237,16131
119800,16131
79239,16131
79223,16131
126671,16131
123876,16131
124559,16131
60335,16131
125095,16131
125945,16131
61227,16131
128223,16131
72302,16131
18663,16131
121631,16131
121307,16131
96229,16131
98451,16131
117902,16131
135403,16131
121321,16131
143517,16131
144120,121267
63288,16131
132032,16131
59673,16131
72406,16131
39008,16131
121079,16131
92286,16131
136474,16131
66797,16131
132126,16131
133823,16131
135677,16131
75397,16131
66345,16131
90164,16131
91725,16131
72524,16131
31989,16131
31514,16131
31638,16131
25393,16131
94603,16131
20008,16131
124911,16131
125633,16131
126403,16131
123555,16131
124709,16131
82060,16131
138272,16131
135293,16131
135471,16131
136397,16131
109009,16131
59789,16131
60348,16131
134453,16131
134792,16131
72636,16131
111079,16131
122767,16131
16247,16131
16371,16131
135785,16131
135851,16131
59861,68635
88907,16131
60544,16131
60650,16131
60738,16131
147165,16131
84991,16131
87156,16131
71566,16131
39629,16131
71619,16131
73212,16131
73664,16131
39482,16131
135559,16131
72732,16131
60932,16131
61102,16131
135179,16131
82192,16131
66771,16131
136480,16131
137678,16131
77889,16131
95817,16131
97968,16131
26997,16131
26901,16131
60862,16131
137798,16131
137831,16131
137986,16131
34263,16131
135147,16131
81017,16131
138252,16131
151401,16131
72844,16131
126163,16131
16391,16131
18456,16131
125429,16131
7099,16131
7100,16131
18711,16131
60360,16131
75398,16131
75399,16131
72070,16131
117523,16131
119201,16131
134924,16131
84501,16131
85373,16131
135561,16131
58047,68635
59635,68635
116108,16131
80408,16131
107920,16131
124371,16131
18560,16131
20003,16131
72180,16131
130862,16131
131969,16131
670,16131
18559,16131
19299,16131
60226,16131
60504,16131
83047,16131
84560,16131
59570,16131
59555,16131
122567,16131
123239,16131
107859,16131
127047,16131
135117,16131
135255,16131
134251,16131
88115,16131
59488,16131
72296,16131
135869,16131
135695,16131
135807,16131
73666,16131
73810,16131
125027,16131
125883,16131
58057,68635
59361,16131
59566,16131
82262,16131
135597,16131
135628,16131
98077,16131
100927,16131
134997,16131
135088,16131
71945,16131
69505,16131
69506,16131
135857,16131
39024,16131
136460,16131
136153,68703
72404,16131
66335,16131
56871,68683
59691,16131
59832,16131
60004,16131
60328,16131
136132,173853
95219,16131
97602,16131
59362,16131
65787,16131
39525,16131
75600,16131
77127,16131
16335,16131
16411,16131
72496,16131
73767,16131
74320,16131
83210,16131
122411,16131
122947,16131
90163,16131
90497,16131
136403,16131
123571,16131
39063,16131
94037,16131
61187,16131
61537,16131
133571,16131
134003,16131
130354,16131
131207,16131
80018,16131
136131,16131
16469,16131
134133,16131
134337,16131
60176,16131
59661,16131
125587,16131
72759,16131
73380,16131
59429,16131
59833,16131
66327,16131
136208,16131
19141,16131
119648,16131
36624,16131
36506,16131
36636,16131
36672,16131
83082,16131
66759,16131
71877,16131
64122,16131
61416,16131
134954,16131
136187,16131
73768,16131
74265,16131
124063,16131
125269,16131
77130,16131
135015,16131
135175,16131
59442,16131
119731,16131
120890,16131
138202,16131
138201,16131
138258,16131
77892,16131
94223,16131
36505,16131
16607,16131
122275,16131
122735,16131
74403,16131
80348,16131
59922,16131
15957,16131
26902,16131
26906,16131
123399,16131
94304,16131
94303,16131
123231,16131
71550,16131
137742,16131
135645,16131
135731,16131
71582,16131
118821,16131
119823,16131
66321,16131
109486,16131
112275,16131
71972,16131
58729,16131
84922,16131
71549,68705
95473,16131
36545,16131
132029,16131
133096,16131
113654,16131
135585,16131
92090,16131
71526,16131
71944,16131
72194,16131
119047,16131
120429,16131
35994,16131
26908,16131
26952,16131
72675,16131
73414,16131
135815,16131
135539,16131
122919,16131
117755,16131
130739,16131
131621,16131
135461,16131
135283,16131
135341,16131
135139,16131
79224,16131
94889,16131
97143,16131
134201,16131
66749,16131
132401,16131
60809,16131
122051,16131
122562,16131
61144,16131
114080,16131
115687,16131
134963,16131
66315,16131
123761,16131
133349,16131
135833,16131
134263,16131
87634,16131
63211,16131
135505,16131
135657,16131
64267,16131
68799,16131
68800,16131
83538,16131
72628,16131
73190,16131
135431,16131
72066,16131
72672,16131
135749,16131
36696,16131
134898,16131
74213,16131
74214,16131
123171,16131
74229,16131
36555,16131
38400,16131
135286,16131
117167,16131
118739,16131
26939,16131
74230,16131
120054,16131
119930,16131
119929,16131
120400,16131
132137,16131
133597,16131
69484,16131
125583,16131
135777,16131
66731,16131
16609,16131
16709,16131
72854,16131
97059,16131
99927,16131
122676,16131
134509,16131
123531,16131
131133,16131
136495,16131
122902,16131
130084,16131
130679,16131
135673,16131
91133,16131
91349,16131
133422,16131
58730,16131
59182,16131
69483,16131
69724,16131
134599,16131
134767,16131
135005,16131
122419,16131
136396,16131
93950,16131
94716,16131
66298,16131
121877,16131
136417,16131
69446,16131
69458,16131
70622,16131
94040,16131
36073,16131
102455,16131
92281,16131
94645,16131
74189,16131
74190,16131
94621,16131
91987,16131
124797,16131
65399,16131
136352,16131
136304,16131
136357,16131
26940,16131
27122,16131
120243,16131
56858,68635
134713,16131
70587,16131
71056,16131
73333,16131
73540,16131
135316,16131
134873,16131
134939,16131
123196,16131
120065,16131
2558,68621
2557,68621
120843,16131
123350,16131
86999,16131
68663,16131
67410,16131
66714,16131
2559,68621
71025,16131
130491,16131
129888,16131
136246,16131
136309,16131
112459,16131
69209,16131
120419,16131
60049,16131
71523,16131
71924,16131
71236,16131
131553,16131
132525,16131
135563,16131
135691,16131
56840,121187
135449,16131
2783,68621
2779,68621
130967,16131
71859,16131
122843,16131
16670,16131
17517,16131
60376,16131
31625,16131
74173,16131
75554,16131
121683,16131
122215,16131
94622,16131
96398,16131
136259,16131
80349,16131
80414,16131
91262,16131
72104,16131
134170,16131
135591,16131
91839,16131
111606,16131
72077,16131
72482,16131
136236,16131
134829,16131
74174,16131
73334,16131
73759,16131
123510,16131
121515,16131
136224,16131
66300,16131
66580,16131
138154,16131
130781,16131
32984,16131
106793,16131
109435,16131
91840,16131
91992,16131
129716,16131
130303,16131
130663,16131
85475,16131
33544,16131
60197,16131
135331,16131
135491,16131
31021,16131
32973,16131
74126,16131
75495,16131
119360,16131
119206,16131
120209,16131
121416,16131
134825,16131
122621,16131
124534,16131
114390,16131
66582,16131
135265,16131
82143,16131
82144,16131
92531,16131
137762,16131
137874,16131
132053,16131
132953,16131
138104,16131
138103,16131
70243,16131
70590,16131
74125,16131
131265,16131
130477,16131
133662,16131
34122,16131
35908,16131
72374,16131
73312,16131
70244,16131
115164,16131
133738,16131
133956,16131
134162,16131
135093,16131
135019,16131
135190,16131
66716,16131
92148,16131
70999,16131
71341,16131
122569,16131
119626,16131
119625,16131
122029,16131
121516,16131
138024,16131
138023,16131
74108,16131
74454,16131
131091,16131
130047,16131
129464,16131
134969,16131
73729,16131
33012,16131
33204,16131
119088,16131
81180,16131
81179,16131
119572,16131
120129,16131
135922,68677
135672,68677
135933,68677
136008,68677
92534,16131
94357,16131
80415,16131
80564,16131
74107,16131
130647,16131
127949,16131
19143,16131
86594,16131
88840,68705
83666,16131
116134,16131
125451,16131
133299,16131
134561,16131
27217,16131
113587,16131
117248,16131
74075,16131
74882,16131
135332,16131
135357,16131
132461,16131
118575,16131
138115,16131
131947,16131
98787,16131
998,16131
1150,226419
1195,16131
75319,16131
138236,16131
95757,16131
121415,16131
85581,16131
130449,16131
130945,16131
129853,16131
118463,16131
120132,16131
129306,16131
122367,16131
92788,16131
74076,16131
27753,16131
137756,16131
54977,16131
55588,121201
37668,16131
39567,16131
122384,16131
100785,16131
103229,16131
70949,16131
71295,16131
37590,16131
74046,16131
74855,16131
138041,16131
73263,16131
119777,16131
8113,68677
91896,16131
123217,16131
131734,16131
75124,16131
75385,16131
55667,16131
137776,16131
138009,16131
124255,16131
72288,16131
73176,16131
134744,16131
67350,16131
124994,16131
126027,16131
130765,16131
69016,16131
128988,16131
129681,16131
132191,16131
95434,16131
130233,16131
132919,16131
133721,16131
71477,16131
80565,16131
80692,16131
72031,16131
83854,16131
86850,16131
110952,16131
134294,16131
131981,16131
132385,16131
27219,16131
74194,16131
74068,16131
24168,16131
24411,16131
136365,16131
40852,16131
127689,16131
128637,16131
24626,16131
92253,16131
93404,16131
110877,16131
135935,68677
135936,68677
57261,16131
56781,16131
57334,16131
57891,16131
56784,68635
131460,16131
71997,16131
72267,16131
15701,1225185
16559,16131
24498,16131
24729,331575
70925,16131
71281,16131
130619,16131
75252,16131
75630,16131
132175,16131
138004,16131
138816,16131
40800,16131
129449,16131
130013,16131
134616,16131
123877,16131
124757,16131
64272,16131
34124,16131
35360,16131
72742,16131
125641,16131
126601,16131
115860,16131
64771,16131
85392,16131
56092,121201
132563,16131
72212,16131
55808,173768
137976,16131
133723,16131
134011,16131
92254,16131
64772,16131
56841,121187
136007,68677
84432,16131
85557,16131
132063,16131
75573,16131
80744,16131
136252,16131
101747,16131
105437,16131
71893,16131
75419,16131
137778,16131
132393,16131
56872,68683
56035,16131
106447,16131
107967,16131
82282,16131
64758,16131
131290,16131
131863,16131
131909,16131
117631,16131
127233,16131
128189,16131
92366,16131
1779,278881
1675,278881
135889,68677
135890,68677
75233,16131
75234,16131
75513,16131
64757,16131
94534,68704
94959,16131
130419,16131
130209,16131
73129,16131
72156,16131
73014,16131
28551,16131
119075,16131
119384,16131
119383,16131
65202,16131
73116,16131
73115,16131
73937,16131
75169,16131
84550,16131
91079,16131
91080,16131
130063,16131
126277,16131
137844,16131
124467,16131
125353,16131
123591,16131
134894,16131
131510,16131
70859,16131
71261,16131
71439,16131
71834,16131
54452,121187
75017,16131
75778,16131
132713,16131
133871,16131
134459,16131
73880,16131
73879,16131
132221,16131
123304,16131
131977,16131
2773,68621
83097,16131
73799,16131
80798,16131
131116,16131
65663,16131
93406,16131
92979,16131
56809,16131
57458,16131
91416,16131
54465,68683
134837,16131
75687,16131
76488,16131
142458,16131
142832,16131
136511,16131
131848,16131
127973,16131
128621,16131
24461,16131
135765,68677
135766,68677
113233,16131
75106,16131
75105,16131
36595,16131
119021,16131
119022,16131
24730,16131
83571,16131
106133,16131
107586,16131
72622,16131
56013,16131
95060,68703
136223,16131
72576,16131
24464,16131
24845,16131
131592,16131
61980,16131
75046,16131
136220,16131
126925,16131
55472,173761
55747,173804
115165,16131
132008,16131
132543,16131
136316,16131
136371,16131
125927,16131
124929,16131
24167,16131
124219,16131
131431,16131
61827,16131
130950,16131
131319,16131
135670,68677
95286,16131
95772,16131
111490,16131
135669,68677
57426,16131
57850,16131
133697,16131
134193,16131
135631,68689
135632,68689
128403,16131
128957,16131
85795,16131
136284,16131
136345,16131
130501,16131
119321,16131
75565,16131
76200,16131
127783,16131
128285,16131
70815,16131
71243,16131
134953,16131
74975,16131
111433,16131
98983,16131
71361,16131
72424,16131
137963,16131
118294,16131
118293,16131
70264,226411
69756,226411
70154,226411
118812,16131
118992,16131
1409,278881
1359,278881
134920,16131
94755,68704
131165,16131
108543,16131
136295,16131
98880,16131
59436,16131
132423,16131
94564,16131
131871,16131
132342,16131
135782,68677
133129,16131
132871,16131
105823,16131
73234,16131
130755,16131
128661,16131
129219,16131
131499,16131
87488,16131
89432,16131
80774,16131
130219,16131
128059,16131
126519,16131
136211,16131
136205,16131
75283,16131
76015,16131
95023,16131
125579,16131
73747,16131
73701,16131
73702,16131
124675,16131
24625,16131
131341,16131
120141,16131
134919,16131
135476,16131
124324,16131
127455,16131
135971,16131
135715,16131
